episode,reward,success,steps,epsilon,avg100
484,62.0,1,71,0.23359127805356342,-24.02
485,-94.0,1,75,0.23289050421940272,-24.69
486,55.0,1,62,0.2321918327067445,-21.8
487,-45.0,1,67,0.23149525720862427,-22.35
488,57.0,1,60,0.2308007714369984,-20.85
489,17.0,1,62,0.2301083691226874,-21.07
490,-11.0,1,69,0.22941804401531934,-18.05
491,-23.0,1,64,0.2287297898832734,-16.81
492,16.0,1,62,0.22804360051362357,-15.65
493,79.0,1,57,0.2273594697120827,-12.34
494,39.0,1,59,0.22667739130294645,-10.89
495,-53.0,1,71,0.22599735912903762,-10.91
496,39.0,1,59,0.2253193670516505,-10.6
497,32.0,1,63,0.22464340895049556,-9.59
498,-14.0,1,71,0.22396947872364406,-10.07
499,31.0,1,65,0.22329757028747313,-9.59
500,54.0,1,62,0.2226276775766107,-8.08
501,32.0,1,65,0.22195979454388087,-7.58
502,-7.0,1,65,0.22129391516024924,-6.56
503,80.0,1,57,0.2206300334147685,-4.99
504,-23.0,1,64,0.2199681433145242,-3.68
505,82.0,1,55,0.21930823888458062,-3.41
506,-16.0,1,58,0.21865031416792688,-3.25
507,-28.0,1,66,0.2179943632254231,-2.2
508,31.0,1,65,0.21734038013574683,-1.61
509,125.0,1,51,0.21668835899533959,-0.08
510,79.0,1,57,0.21603829391835358,0.96
511,33.0,1,63,0.21539017903659852,1.8
512,-28.0,1,68,0.21474400849948871,2.02
513,53.0,1,62,0.21409977647399026,2.76
514,-4.0,1,63,0.21345747714456828,3.59
515,-66.0,1,68,0.21281710471313459,3.03
516,13.0,1,64,0.2121786533989952,2.46
517,22.0,1,58,0.2115421174387982,2.22
518,53.0,1,62,0.2109074910864818,2.28
519,57.0,1,73,0.21027476861322236,2.79
520,-76.0,1,61,0.2096439443073827,2.87
521,-87.0,1,69,0.20901501247446055,2.43
522,41.0,1,57,0.20838796743703716,2.74
523,63.0,1,69,0.20776280353472606,2.72
524,82.0,1,53,0.20713951512412188,5.16
525,34.0,1,63,0.2065180965787495,4.8
526,51.0,1,64,0.20589854228901325,6.89
527,69.0,1,65,0.20528084666214622,7.79
528,19.0,1,60,0.20466500412215977,10.48
529,9.0,1,68,0.2040510091097933,11.12
530,51.0,1,64,0.2034388560824639,11.35
531,56.0,1,60,0.2028285395142165,11.61
532,-59.0,1,64,0.20222005389567385,10.44
533,-4.0,1,63,0.20161339373398682,10.37
